"type","key","value","id","date","clockIn","clockOut","duration","notes"
"entry","","","5146b947-b28e-4584-9493-cfd5c4de71a0","Oct 3, 2024","2024-10-03T12:00:00.000Z","2024-10-03T22:35:00.000Z","10:35:00",""
"entry","","","17e6eed0-e74e-441b-a78b-187c6cc79a80","Oct 4, 2024","2024-10-04T12:30:00.000Z","2024-10-04T20:15:00.000Z","07:45:00",""
"entry","","","ab655a79-d103-4b9f-a28f-d746039b5b2e","Oct 5, 2024","2024-10-05T12:00:00.000Z","2024-10-05T20:15:00.000Z","08:15:00",""
"entry","","","6f5f2413-6237-4885-9ef5-3b8e155fc2b8","Oct 7, 2024","2024-10-07T13:00:00.000Z","2024-10-07T20:40:00.000Z","07:40:00",""
"entry","","","e6384afb-e00f-4223-bf99-ff1fde211283","Oct 8, 2024","2024-10-08T12:00:00.000Z","2024-10-08T21:15:00.000Z","09:15:00",""
"entry","","","bc99c7ad-3e53-47b3-b1ad-11f03a11a4b5","Oct 10, 2024","2024-10-10T13:00:00.000Z","2024-10-10T20:55:00.000Z","07:55:00",""
"entry","","","425e4dff-95db-4077-b690-1c26831bc596","Oct 11, 2024","2024-10-11T13:00:00.000Z","2024-10-11T21:35:00.000Z","08:35:00",""
"entry","","","0e36aefe-2b67-4a5c-8909-bcf6af0f080e","Oct 12, 2024","2024-10-12T13:15:00.000Z","2024-10-12T20:55:00.000Z","07:40:00","Route coverage"
"entry","","","6d0cd69b-dfca-4f47-bfc1-5933b0463ac5","Oct 14, 2024","2024-10-14T12:00:00.000Z","2024-10-14T20:00:00.000Z","08:00:00",""
"entry","","","67f4ae40-e0c9-4d2e-9135-31bc69089b08","Oct 15, 2024","2024-10-15T12:00:00.000Z","2024-10-15T19:35:00.000Z","07:35:00",""
"entry","","","822e8e09-9693-4c0b-ae55-08077677e6c6","Oct 16, 2024","2024-10-16T12:30:00.000Z","2024-10-16T22:30:00.000Z","10:00:00",""
"entry","","","4bdb21d2-ab2c-4f3d-8be4-100ec47e0b48","Oct 17, 2024","2024-10-17T12:00:00.000Z","2024-10-17T19:45:00.000Z","07:45:00",""
"entry","","","9cad298b-8aea-4290-b3ec-b895bdedcf40","Oct 18, 2024","2024-10-18T12:30:00.000Z","2024-10-18T22:15:00.000Z","09:45:00",""
"entry","","","d1232f2d-e58e-4eaf-b2c7-75e805feffea","Oct 19, 2024","2024-10-19T12:30:00.000Z","2024-10-19T21:00:00.000Z","08:30:00",""
"entry","","","7195a741-b872-491d-bce6-d115f0e7cf46","Oct 21, 2024","2024-10-21T12:00:00.000Z","2024-10-21T19:30:00.000Z","07:30:00",""
"entry","","","1c58df4a-2019-413e-a2d0-f4d7b747ebd1","Oct 22, 2024","2024-10-22T13:30:00.000Z","2024-10-22T21:25:00.000Z","07:55:00",""
"entry","","","5c73a15e-b3e8-4251-9241-95f0023fd76f","Oct 23, 2024","2024-10-23T12:30:00.000Z","2024-10-23T20:20:00.000Z","07:50:00",""
"entry","","","244eadfa-f7a6-4292-a0a8-8fe5f6159c6e","Oct 24, 2024","2024-10-24T12:00:00.000Z","2024-10-24T20:10:00.000Z","08:10:00",""
"entry","","","c0cebe60-a203-4f81-9bcd-0e271ead6492","Oct 25, 2024","2024-10-25T12:00:00.000Z","2024-10-25T19:40:00.000Z","07:40:00",""
"entry","","","5cc4c60f-c0db-47ea-b4b5-32a775a90261","Oct 26, 2024","2024-10-26T12:00:00.000Z","2024-10-26T20:20:00.000Z","08:20:00",""
"entry","","","7177ba09-f5d3-4603-8ea5-e3d9b110c27e","Oct 28, 2024","2024-10-28T12:15:00.000Z","2024-10-28T20:00:00.000Z","07:45:00",""
"entry","","","5331d26e-9e2f-4034-a353-ef4d91b69d31","Oct 29, 2024","2024-10-29T12:30:00.000Z","2024-10-29T20:20:00.000Z","07:50:00",""
"entry","","","fb7930bc-3380-4f41-b2c4-b7637f116015","Oct 30, 2024","2024-10-30T11:00:00.000Z","2024-10-30T20:20:00.000Z","09:20:00",""
"entry","","","8cb6029b-33fd-42eb-8062-41d60b104e94","Oct 31, 2024","2024-10-31T12:30:00.000Z","2024-10-31T22:30:00.000Z","10:00:00",""
"entry","","","00def516-b004-424a-9ea7-7c549e569ca9","Nov 1, 2024","2024-11-01T13:30:00.000Z","2024-11-01T21:40:00.000Z","08:10:00",""
"entry","","","25838493-ea15-4576-a784-246d1a023347","Nov 2, 2024","2024-11-02T12:00:00.000Z","2024-11-02T20:15:00.000Z","08:15:00",""
"entry","","","9c5faec4-7511-48e8-b501-000e56a6f288","Nov 4, 2024","2024-11-04T12:30:00.000Z","2024-11-04T20:10:00.000Z","07:40:00",""
"entry","","","60e03308-95fa-4dfd-81f6-3d82621dfc6f","Nov 5, 2024","2024-11-05T13:00:00.000Z","2024-11-05T20:30:00.000Z","07:30:00",""
"entry","","","8b648aeb-e659-4dea-bd3b-bf09df7525ef","Nov 6, 2024","2024-11-06T12:15:00.000Z","2024-11-06T19:45:00.000Z","07:30:00",""
"entry","","","7a765092-895f-4a4b-8e09-cb659105e5f8","Nov 7, 2024","2024-11-07T11:00:00.000Z","2024-11-07T18:50:00.000Z","07:50:00",""
"entry","","","41e9c082-78eb-4517-a8fd-1d471eb48739","Nov 8, 2024","2024-11-08T12:30:00.000Z","2024-11-08T20:15:00.000Z","07:45:00",""
"entry","","","0fde8ee3-cf71-4afe-ae74-9f2d3a7f8daa","Nov 9, 2024","2024-11-09T11:15:00.000Z","2024-11-09T18:55:00.000Z","07:40:00",""
"entry","","","8163b719-7892-4595-8d16-53aadbdf6648","Nov 10, 2024","2024-11-10T13:30:00.000Z","2024-11-10T20:30:00.000Z","07:00:00",""
"entry","","","3c06743f-4b52-4f00-80d0-3cd68021b33b","Nov 11, 2024","2024-11-11T11:15:00.000Z","2024-11-11T19:50:00.000Z","08:35:00",""
"entry","","","884b27f9-269f-480f-8123-d99564b39ee8","Nov 12, 2024","2024-11-12T12:00:00.000Z","2024-11-12T19:35:00.000Z","07:35:00",""
"entry","","","2752f08d-7a9d-47e1-9c7f-7af090f9cc3e","Nov 13, 2024","2024-11-13T12:30:00.000Z","2024-11-13T21:15:00.000Z","08:45:00",""
"entry","","","39dba43d-d9ca-4e49-be65-57d50341a0cf","Nov 14, 2024","2024-11-14T12:00:00.000Z","2024-11-14T21:10:00.000Z","09:10:00",""
"entry","","","08711338-e60f-450c-b075-c27dce45275c","Nov 15, 2024","2024-11-15T11:00:00.000Z","2024-11-15T21:15:00.000Z","10:15:00",""
"entry","","","85ea7f93-9a65-43c3-b22c-eda9176f4336","Nov 16, 2024","2024-11-16T13:00:00.000Z","2024-11-16T21:05:00.000Z","08:05:00",""
"entry","","","dad7c962-1b19-45c5-bb22-102555a60929","Nov 17, 2024","2024-11-17T12:30:00.000Z","2024-11-17T18:40:00.000Z","06:10:00",""
"entry","","","c655931f-7fb2-4829-bd0d-7a92de91545c","Nov 18, 2024","2024-11-18T12:15:00.000Z","2024-11-18T19:50:00.000Z","07:35:00",""
"entry","","","bf7eed23-b028-4efc-ac51-65f5ebd261c9","Nov 19, 2024","2024-11-19T13:00:00.000Z","2024-11-19T22:25:00.000Z","09:25:00",""
"entry","","","119ec4d8-efb1-4984-a55d-2e4ad0d33974","Nov 20, 2024","2024-11-20T12:00:00.000Z","2024-11-20T21:45:00.000Z","09:45:00",""
"entry","","","cab3a757-d6ba-4d1a-b964-25202774165b","Nov 21, 2024","2024-11-21T12:00:00.000Z","2024-11-21T19:35:00.000Z","07:35:00",""
"entry","","","e57f1742-11ff-4611-922b-b0127f97f98a","Nov 22, 2024","2024-11-22T10:00:00.000Z","2024-11-22T18:20:00.000Z","08:20:00",""
"entry","","","fd8a1c26-5438-40fa-a2c0-c23a62298a93","Nov 24, 2024","2024-11-24T12:00:00.000Z","2024-11-24T17:40:00.000Z","05:40:00",""
"entry","","","d29f9b08-1c22-48e2-8646-e12dc6de55bc","Nov 25, 2024","2024-11-25T12:00:00.000Z","2024-11-25T21:15:00.000Z","09:15:00",""
"entry","","","c4b3079c-7acf-4355-97cb-686d98d49f26","Nov 26, 2024","2024-11-26T12:30:00.000Z","2024-11-26T22:00:00.000Z","09:30:00",""
"entry","","","ab7905fe-a4ab-4ed5-8084-104b3e4e81c3","Nov 27, 2024","2024-11-27T12:30:00.000Z","2024-11-27T22:10:00.000Z","09:40:00",""
"entry","","","a3c9480b-d8d7-4e34-884c-addc21577db0","Nov 28, 2024","2024-11-28T11:30:00.000Z","2024-11-28T20:50:00.000Z","09:20:00",""
"entry","","","bb974764-8d46-4c2c-9afb-c08cc58a68a9","Nov 29, 2024","2024-11-29T11:00:00.000Z","2024-11-29T20:40:00.000Z","09:40:00",""
"entry","","","def2a05a-9f7a-4f22-90c9-9800e94af2f2","Nov 30, 2024","2024-11-30T12:00:00.000Z","2024-11-30T21:15:00.000Z","09:15:00",""
"entry","","","2f8cf376-dd4f-44df-9420-73043ccc7ab0","Dec 2, 2024","2024-12-02T12:15:00.000Z","2024-12-02T20:25:00.000Z","08:10:00",""
"entry","","","d61cccef-f197-4b33-89e9-34b875e227ed","Dec 3, 2024","2024-12-03T11:00:00.000Z","2024-12-03T21:10:00.000Z","10:10:00",""
"entry","","","597fa6a2-b4b8-46e0-b7f0-5912d0e867ef","Dec 4, 2024","2024-12-04T11:30:00.000Z","2024-12-04T21:15:00.000Z","09:45:00",""
"entry","","","5a4e2fa7-94ef-4e88-bb6c-f96a6581b877","Dec 5, 2024","2024-12-05T11:30:00.000Z","2024-12-05T19:45:00.000Z","08:15:00",""
"entry","","","3fcd9be7-dec9-4b05-9871-13c5fb7951d5","Dec 6, 2024","2024-12-06T10:00:00.000Z","2024-12-06T19:00:00.000Z","09:00:00","Double route"
"entry","","","cfb1c17d-d9b0-4e03-b59d-86354a74b3e0","Dec 7, 2024","2024-12-07T12:30:00.000Z","2024-12-07T23:40:00.000Z","11:10:00",""
"entry","","","59cb99f9-c145-4b0a-aa57-57e01dd40040","Dec 8, 2024","2024-12-08T12:00:00.000Z","2024-12-08T18:20:00.000Z","06:20:00",""
"entry","","","a5ec1b19-66e7-4229-af85-a56c36f5dba7","Dec 10, 2024","2024-12-10T12:00:00.000Z","2024-12-10T21:25:00.000Z","09:25:00",""
"entry","","","892395b3-a8c3-45e2-b11a-15a39290aa2e","Dec 11, 2024","2024-12-11T11:00:00.000Z","2024-12-11T20:45:00.000Z","09:45:00",""
"entry","","","0b8ca292-d07a-4431-98b3-86bf93a90d35","Dec 12, 2024","2024-12-12T12:30:00.000Z","2024-12-12T21:45:00.000Z","09:15:00",""
"entry","","","233a1578-c1a7-49fc-bf25-15dfc50d1dda","Dec 13, 2024","2024-12-13T12:30:00.000Z","2024-12-13T21:50:00.000Z","09:20:00","Holiday rush"
"entry","","","f433e27b-9207-4977-a5e6-d72928868d5e","Dec 14, 2024","2024-12-14T11:00:00.000Z","2024-12-14T20:10:00.000Z","09:10:00","Holiday rush"
"entry","","","801c1f53-cb78-4a7f-b963-4de24af9c73c","Dec 16, 2024","2024-12-16T11:30:00.000Z","2024-12-16T21:40:00.000Z","10:10:00",""
"entry","","","7115c4ef-8f46-4a6d-9cbd-9a53c6c0e33c","Dec 17, 2024","2024-12-17T12:00:00.000Z","2024-12-17T21:20:00.000Z","09:20:00",""
"entry","","","44a069a6-713c-4be1-9da6-8688c9d07464","Dec 18, 2024","2024-12-18T11:00:00.000Z","2024-12-18T20:10:00.000Z","09:10:00",""
"entry","","","0a8d4c2d-38ea-4d6c-9485-8d2769177835","Dec 19, 2024","2024-12-19T12:30:00.000Z","2024-12-19T22:40:00.000Z","10:10:00",""
"entry","","","d9fb6714-6acf-45c8-bfdf-7079da3d98ce","Dec 20, 2024","2024-12-20T12:15:00.000Z","2024-12-20T22:05:00.000Z","09:50:00",""
"entry","","","7919cb78-13db-40bc-bab6-2f81cfbb1d99","Dec 21, 2024","2024-12-21T12:15:00.000Z","2024-12-21T20:15:00.000Z","08:00:00",""
"entry","","","e794ae28-fdc1-4a41-bf21-dd568bc2e409","Dec 23, 2024","2024-12-23T11:00:00.000Z","2024-12-23T20:55:00.000Z","09:55:00",""
"entry","","","e5ba056a-c00d-41d3-a8aa-1ba2b0b6e0a5","Dec 24, 2024","2024-12-24T12:00:00.000Z","2024-12-24T22:50:00.000Z","10:50:00",""
"entry","","","8133e5b8-4189-474b-b567-68445409cf6b","Dec 26, 2024","2024-12-26T12:00:00.000Z","2024-12-26T21:10:00.000Z","09:10:00",""
"entry","","","01cff938-c53f-48d8-baea-33c33a3db9f3","Dec 27, 2024","2024-12-27T12:00:00.000Z","2024-12-27T20:20:00.000Z","08:20:00",""
"entry","","","25c48a0a-336e-4251-9456-e1abbf1bd8ac","Dec 28, 2024","2024-12-28T12:30:00.000Z","2024-12-28T21:05:00.000Z","08:35:00",""
"entry","","","f70883fe-4948-4be8-9d55-873ef665c9a4","Dec 29, 2024","2024-12-29T13:30:00.000Z","2024-12-29T19:40:00.000Z","06:10:00","Assisted on route 12"
"entry","","","501fad59-8544-495c-bc6c-5819c4b617ee","Dec 30, 2024","2024-12-30T11:00:00.000Z","2024-12-30T19:40:00.000Z","08:40:00","Route coverage"
"entry","","","64d65c49-d5c2-43fd-88a9-5818cbc4fbba","Dec 31, 2024","2024-12-31T12:30:00.000Z","2024-12-31T21:00:00.000Z","08:30:00",""
"entry","","","5e5d279c-d03c-45e5-82e9-ed730f643b45","Jan 3, 2025","2025-01-03T12:00:00.000Z","2025-01-03T20:30:00.000Z","08:30:00",""
"entry","","","67d981e2-0278-4450-89a6-6dd1982e0618","Jan 4, 2025","2025-01-04T12:00:00.000Z","2025-01-04T20:00:00.000Z","08:00:00",""
"entry","","","4b5daec8-713b-4b6f-91c0-62b226bec86d","Jan 6, 2025","2025-01-06T12:00:00.000Z","2025-01-06T21:40:00.000Z","09:40:00",""
"entry","","","6ef87925-772f-4ab8-8b35-1f2cc5da6e55","Jan 7, 2025","2025-01-07T12:00:00.000Z","2025-01-07T19:30:00.000Z","07:30:00",""
"entry","","","40fca79c-da18-4e53-a7ff-af0929d61efc","Jan 8, 2025","2025-01-08T12:00:00.000Z","2025-01-08T20:00:00.000Z","08:00:00",""
"entry","","","65435bb8-8f21-4eb9-bda4-c3f5c5d47d90","Jan 9, 2025","2025-01-09T12:00:00.000Z","2025-01-09T20:00:00.000Z","08:00:00","Training new CCA"
"entry","","","eb633099-92f8-44f0-8f50-e5e4b055e54b","Jan 10, 2025","2025-01-10T12:30:00.000Z","2025-01-10T20:30:00.000Z","08:00:00",""
"entry","","","23d45463-8262-4d23-b166-8116d98886c9","Jan 11, 2025","2025-01-11T11:15:00.000Z","2025-01-11T19:15:00.000Z","08:00:00",""
"entry","","","c725e334-0ab3-4c63-8250-977d2d463aac","Jan 13, 2025","2025-01-13T13:00:00.000Z","2025-01-13T21:00:00.000Z","08:00:00",""
"entry","","","fde742c1-6c8e-4017-8387-7d53b8cd704e","Jan 14, 2025","2025-01-14T12:30:00.000Z","2025-01-14T20:10:00.000Z","07:40:00",""
"entry","","","60043951-3424-4191-b53c-a222cc83c2ac","Jan 15, 2025","2025-01-15T12:00:00.000Z","2025-01-15T19:55:00.000Z","07:55:00",""
"entry","","","89907052-ce9a-42f5-91ea-ad38fad32238","Jan 17, 2025","2025-01-17T12:00:00.000Z","2025-01-17T20:00:00.000Z","08:00:00",""
"entry","","","a96a2dbf-a47b-4ca2-afb3-4f92839a4ab0","Jan 18, 2025","2025-01-18T12:00:00.000Z","2025-01-18T21:35:00.000Z","09:35:00",""
"entry","","","3662ad8b-a797-4406-b51d-1eaee8c52efe","Jan 20, 2025","2025-01-20T12:15:00.000Z","2025-01-20T22:25:00.000Z","10:10:00",""
"entry","","","8b4c830a-0c43-4d40-99e8-dcec987e1793","Jan 21, 2025","2025-01-21T12:00:00.000Z","2025-01-21T20:30:00.000Z","08:30:00",""
"entry","","","107d167e-0116-43e7-9f1e-30ffc2534800","Jan 22, 2025","2025-01-22T12:00:00.000Z","2025-01-22T19:35:00.000Z","07:35:00",""
"entry","","","c2638145-48a6-45af-aadf-cf3743d89820","Jan 23, 2025","2025-01-23T13:30:00.000Z","2025-01-23T21:35:00.000Z","08:05:00",""
"entry","","","4bdd3432-c6d5-4d9c-ba1b-5006c021c69c","Jan 24, 2025","2025-01-24T12:15:00.000Z","2025-01-24T21:25:00.000Z","09:10:00",""
"entry","","","56af7efb-8f38-4a96-be37-97237c3e249a","Jan 25, 2025","2025-01-25T12:30:00.000Z","2025-01-25T21:40:00.000Z","09:10:00",""
"entry","","","97fdac69-6234-4f38-b9f2-81a5e8ff01a2","Jan 27, 2025","2025-01-27T13:00:00.000Z","2025-01-27T20:55:00.000Z","07:55:00",""
"entry","","","1bb77347-b40f-4f33-b4a4-ef1af3cd4803","Jan 28, 2025","2025-01-28T12:15:00.000Z","2025-01-28T21:00:00.000Z","08:45:00",""
"entry","","","6b746e37-332b-4702-8add-bf7a53312629","Jan 29, 2025","2025-01-29T12:00:00.000Z","2025-01-29T19:50:00.000Z","07:50:00",""
"entry","","","df30d6be-9de1-475f-997b-6e77d5c094d7","Jan 30, 2025","2025-01-30T11:30:00.000Z","2025-01-30T19:30:00.000Z","08:00:00",""
"entry","","","344019f1-7af8-4f68-8919-3887740e26a0","Jan 31, 2025","2025-01-31T12:30:00.000Z","2025-01-31T20:45:00.000Z","08:15:00",""
"entry","","","a0c93a00-e98c-42ab-8a79-f0e587f3d73a","Feb 1, 2025","2025-02-01T12:30:00.000Z","2025-02-01T20:30:00.000Z","08:00:00",""
"entry","","","0794e65b-92d6-49b9-86db-720f8ebbea0e","Feb 3, 2025","2025-02-03T12:30:00.000Z","2025-02-03T22:00:00.000Z","09:30:00","Parcel run"
"entry","","","47a509eb-7709-4c80-8d47-2df53ea27460","Feb 4, 2025","2025-02-04T12:15:00.000Z","2025-02-04T20:35:00.000Z","08:20:00",""
"entry","","","e082542f-6cf4-4a86-bab0-0fef0b1920b2","Feb 5, 2025","2025-02-05T13:00:00.000Z","2025-02-05T20:55:00.000Z","07:55:00",""
"entry","","","a5806426-b523-4437-b5b3-bc79bbb3ceeb","Feb 6, 2025","2025-02-06T11:15:00.000Z","2025-02-06T19:50:00.000Z","08:35:00",""
"entry","","","f7ee2367-75e5-469c-9842-eb92646d5443","Feb 7, 2025","2025-02-07T12:15:00.000Z","2025-02-07T20:30:00.000Z","08:15:00",""
"entry","","","4ed1ddf1-5a5b-46a7-bcea-427302027a86","Feb 8, 2025","2025-02-08T12:00:00.000Z","2025-02-08T21:00:00.000Z","09:00:00",""
"entry","","","e62cea74-75d5-4b81-b955-c6203fd94677","Feb 10, 2025","2025-02-10T12:15:00.000Z","2025-02-10T21:30:00.000Z","09:15:00",""
"entry","","","264f132b-32b6-476e-a8c1-16879863c709","Feb 11, 2025","2025-02-11T12:30:00.000Z","2025-02-11T21:10:00.000Z","08:40:00",""
"entry","","","93ee3941-6091-4125-ab79-5e90a6f0db9d","Feb 12, 2025","2025-02-12T12:00:00.000Z","2025-02-12T20:25:00.000Z","08:25:00",""
"entry","","","2be7913c-805d-4f56-8368-97fe081e4d2e","Feb 13, 2025","2025-02-13T13:00:00.000Z","2025-02-13T20:45:00.000Z","07:45:00",""
"entry","","","1906fa92-f91f-4865-bea1-3c5a62bc5f0d","Feb 14, 2025","2025-02-14T12:30:00.000Z","2025-02-14T21:05:00.000Z","08:35:00",""
"entry","","","1d9cd53b-bdca-4b7e-8e8d-26a169f94541","Feb 15, 2025","2025-02-15T12:15:00.000Z","2025-02-15T20:20:00.000Z","08:05:00",""
"entry","","","0139c6d4-7af0-4cec-b6e3-f8cc6c50b87e","Feb 17, 2025","2025-02-17T11:30:00.000Z","2025-02-17T20:10:00.000Z","08:40:00",""
"entry","","","648c5f95-79f9-4350-9256-b1625ddd88de","Feb 18, 2025","2025-02-18T12:30:00.000Z","2025-02-18T20:20:00.000Z","07:50:00",""
"entry","","","c39cf03b-aacf-41bd-86cf-41f427c6dd70","Feb 19, 2025","2025-02-19T13:30:00.000Z","2025-02-19T21:25:00.000Z","07:55:00",""
"entry","","","0ff55cdd-6985-450b-a450-fdf2b1aa77c2","Feb 21, 2025","2025-02-21T12:30:00.000Z","2025-02-21T20:50:00.000Z","08:20:00",""
"entry","","","cb9842c3-c24c-4596-8608-c7f7bb051810","Feb 22, 2025","2025-02-22T12:15:00.000Z","2025-02-22T20:10:00.000Z","07:55:00",""
"entry","","","830cd08e-c37e-46e8-8f35-89c30351fcfb","Feb 24, 2025","2025-02-24T12:00:00.000Z","2025-02-24T19:35:00.000Z","07:35:00",""
"entry","","","10fdce7b-b500-4a5b-9178-07ebb52745bd","Feb 25, 2025","2025-02-25T12:00:00.000Z","2025-02-25T20:40:00.000Z","08:40:00",""
"entry","","","af5a05d1-4138-4981-a433-3942b4324727","Feb 26, 2025","2025-02-26T12:00:00.000Z","2025-02-26T20:00:00.000Z","08:00:00",""
"entry","","","4a65828f-20cb-4e87-bb04-bb261bc5df14","Feb 27, 2025","2025-02-27T12:30:00.000Z","2025-02-27T20:45:00.000Z","08:15:00",""
"entry","","","18773e59-54ee-4f76-85cf-14c023eb06d5","Feb 28, 2025","2025-02-28T12:00:00.000Z","2025-02-28T20:40:00.000Z","08:40:00",""
"entry","","","afc2ae72-6364-49bd-96e3-2d7eea0491d4","Mar 1, 2025","2025-03-01T12:30:00.000Z","2025-03-01T21:25:00.000Z","08:55:00",""
"entry","","","02e12227-ed30-41fe-8773-a1fd0e5e0e81","Mar 3, 2025","2025-03-03T12:00:00.000Z","2025-03-03T19:30:00.000Z","07:30:00",""
"entry","","","37bc9f1e-3d8e-47ac-b067-cfc3b8e5ea16","Mar 4, 2025","2025-03-04T12:00:00.000Z","2025-03-04T19:35:00.000Z","07:35:00",""
"entry","","","3f064903-5af3-4544-ae55-b7af9bfc23fb","Mar 5, 2025","2025-03-05T12:30:00.000Z","2025-03-05T20:35:00.000Z","08:05:00",""
"entry","","","cbc49df2-79f6-47a1-a4c9-53c7e7ea8cc4","Mar 6, 2025","2025-03-06T12:00:00.000Z","2025-03-06T20:40:00.000Z","08:40:00",""
"entry","","","f75add0e-5062-4ed7-94e1-3c4ca1b65dd0","Mar 7, 2025","2025-03-07T12:00:00.000Z","2025-03-07T19:30:00.000Z","07:30:00",""
"entry","","","86d76630-087c-496a-9046-08d22f822453","Mar 8, 2025","2025-03-08T12:30:00.000Z","2025-03-08T20:25:00.000Z","07:55:00","Double route"
"entry","","","3322131d-ca53-4b41-8685-ebf97e248a1d","Mar 10, 2025","2025-03-10T13:15:00.000Z","2025-03-10T22:10:00.000Z","08:55:00",""
"entry","","","980b56fb-ce1c-48a8-acb8-646b99f229de","Mar 11, 2025","2025-03-11T12:30:00.000Z","2025-03-11T20:55:00.000Z","08:25:00",""
"entry","","","f7060475-0bf2-403a-8c9c-2297e082d02b","Mar 12, 2025","2025-03-12T12:30:00.000Z","2025-03-12T20:45:00.000Z","08:15:00",""
"entry","","","af49fb9f-1a04-473f-877a-625b24deee00","Mar 13, 2025","2025-03-13T11:00:00.000Z","2025-03-13T18:35:00.000Z","07:35:00",""
"entry","","","720bbdb0-88a7-4698-b0cc-cde09f6689eb","Mar 14, 2025","2025-03-14T12:30:00.000Z","2025-03-14T21:30:00.000Z","09:00:00",""
"entry","","","8869545e-ee32-42d7-a93b-e7d4fb499c78","Mar 15, 2025","2025-03-15T12:30:00.000Z","2025-03-15T20:30:00.000Z","08:00:00",""
"entry","","","1e9f9057-d6bb-48ea-8147-809f53c6db77","Mar 17, 2025","2025-03-17T12:00:00.000Z","2025-03-17T20:15:00.000Z","08:15:00",""
"entry","","","f7f47b68-1dc8-4f26-88a9-352d18ca94fb","Mar 18, 2025","2025-03-18T12:30:00.000Z","2025-03-18T20:05:00.000Z","07:35:00",""
"entry","","","008a0c5c-d914-4e99-aca6-b261e848f5aa","Mar 19, 2025","2025-03-19T12:00:00.000Z","2025-03-19T20:15:00.000Z","08:15:00",""
"entry","","","85f399f9-b669-4a19-a7d0-ac03c91f3f8d","Mar 20, 2025","2025-03-20T12:30:00.000Z","2025-03-20T20:30:00.000Z","08:00:00",""
"entry","","","59e85489-b624-4063-8919-a344017b93d7","Mar 21, 2025","2025-03-21T12:30:00.000Z","2025-03-21T20:00:00.000Z","07:30:00",""
"entry","","","ac987cd4-5b32-4078-aea1-89807b409a43","Mar 22, 2025","2025-03-22T12:00:00.000Z","2025-03-22T19:55:00.000Z","07:55:00",""
"entry","","","9eedaa74-0173-4c22-8e1b-69502079adb2","Mar 24, 2025","2025-03-24T12:30:00.000Z","2025-03-24T20:00:00.000Z","07:30:00",""
"entry","","","10183394-be06-4767-98f5-3ace8d3ee6ef","Mar 25, 2025","2025-03-25T12:00:00.000Z","2025-03-25T20:15:00.000Z","08:15:00",""
"entry","","","695f38d6-d0f8-418d-9771-79f2af4b46d9","Mar 27, 2025","2025-03-27T12:00:00.000Z","2025-03-27T20:35:00.000Z","08:35:00",""
"entry","","","446cdf8c-ea5c-400c-9b5e-c7be30ed34ef","Mar 28, 2025","2025-03-28T12:30:00.000Z","2025-03-28T21:15:00.000Z","08:45:00",""
"entry","","","30dec754-126c-41c8-91fb-cabe89f135c2","Mar 29, 2025","2025-03-29T12:15:00.000Z","2025-03-29T20:30:00.000Z","08:15:00",""
"entry","","","1c0386fa-4576-4046-8397-04e103682d65","Mar 31, 2025","2025-03-31T11:00:00.000Z","2025-03-31T20:20:00.000Z","09:20:00",""
"entry","","","50bc9e39-4409-450d-b050-ffb2c84a77da","Apr 1, 2025","2025-04-01T12:15:00.000Z","2025-04-01T20:10:00.000Z","07:55:00",""
"entry","","","739501b5-0bed-4160-afef-4dbf0c87b75a","Apr 2, 2025","2025-04-02T12:30:00.000Z","2025-04-02T20:40:00.000Z","08:10:00",""
"entry","","","c6a9f783-2f46-4d78-a89d-b6627a91afe0","Apr 3, 2025","2025-04-03T12:30:00.000Z","2025-04-03T20:05:00.000Z","07:35:00",""
"entry","","","3d8dc5ec-b611-427f-b81a-7077c1b12de6","Apr 4, 2025","2025-04-04T12:30:00.000Z","2025-04-04T20:05:00.000Z","07:35:00",""
"entry","","","e0f9c94b-ac77-4d6c-9b77-dce83064c15c","Apr 5, 2025","2025-04-05T12:30:00.000Z","2025-04-05T20:30:00.000Z","08:00:00",""
"entry","","","176a7b0a-84a5-4310-a0c2-47546b3dd5f2","Apr 7, 2025","2025-04-07T13:30:00.000Z","2025-04-07T21:45:00.000Z","08:15:00",""
"entry","","","af10b27e-5a27-4e95-8642-beb7b91f5cfe","Apr 8, 2025","2025-04-08T12:00:00.000Z","2025-04-08T19:50:00.000Z","07:50:00",""
"entry","","","fbf12a63-43f0-4cba-8a2d-3ed51e1fbb3e","Apr 9, 2025","2025-04-09T12:30:00.000Z","2025-04-09T21:45:00.000Z","09:15:00",""
"entry","","","41c14ffd-344c-4318-97eb-e0535de20477","Apr 10, 2025","2025-04-10T12:00:00.000Z","2025-04-10T20:00:00.000Z","08:00:00",""
"entry","","","7e6b6b0c-3faf-4608-8def-ed041e29f40e","Apr 11, 2025","2025-04-11T12:30:00.000Z","2025-04-11T21:25:00.000Z","08:55:00",""
"entry","","","f9102826-b4b6-45c1-bacf-c43252683af1","Apr 12, 2025","2025-04-12T12:30:00.000Z","2025-04-12T20:30:00.000Z","08:00:00",""
"entry","","","da18b10a-16c7-44c2-ac89-ffb970184b48","Apr 14, 2025","2025-04-14T13:00:00.000Z","2025-04-14T21:00:00.000Z","08:00:00",""
"entry","","","a0c6ec3d-d2f2-4eb8-bf7d-19a2e537061b","Apr 15, 2025","2025-04-15T13:00:00.000Z","2025-04-15T20:45:00.000Z","07:45:00",""
